,ImagesCount,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
7866,4222,AttDs,pretrained,train,11,0.9512213431298733,0.0534605346620082
7867,4286,AttDs,pretrained,train,11,0.9514839500188828,0.0534233003854751
7868,4350,AttDs,pretrained,train,11,0.9538110978901387,0.0511520132422447
7869,4414,AttDs,pretrained,train,11,0.9521929956972599,0.0523728504776954
7870,4478,AttDs,pretrained,train,11,0.9605020396411419,0.0445478074252605
7871,4542,AttDs,pretrained,train,11,0.9580955170094967,0.0466639250516891
7872,4606,AttDs,pretrained,train,11,0.953779872506857,0.0505766458809375
7873,4670,AttDs,pretrained,train,11,0.957741778343916,0.0469186045229435
7874,4734,AttDs,pretrained,train,11,0.9587328359484673,0.0457060784101486
7875,4798,AttDs,pretrained,train,11,0.9594904929399491,0.0451824963092803
7876,4862,AttDs,pretrained,train,11,0.9590319730341434,0.0454622283577919
7877,4893,AttDs,pretrained,train,11,0.9521560296416283,0.0521393418312072
7878,4925,AttDs,pretrained,train,11,0.9519894868135453,0.0525026097893714
7879,4989,AttDs,pretrained,train,11,0.9587204232811928,0.0457105562090873
7880,5053,AttDs,pretrained,train,11,0.9559703767299653,0.0484421886503696
7881,5117,AttDs,pretrained,train,11,0.9598933346569539,0.044620469212532
7882,5181,AttDs,pretrained,train,11,0.9595169350504876,0.0450243279337883
7883,5245,AttDs,pretrained,train,11,0.9569032453000546,0.0475276596844196
7884,5309,AttDs,pretrained,train,11,0.9593527168035508,0.0450128614902496
7885,5373,AttDs,pretrained,train,11,0.9628006666898727,0.0415721088647842
7886,5437,AttDs,pretrained,train,11,0.9592974931001664,0.0449715368449687
7887,5501,AttDs,pretrained,train,11,0.9603316672146321,0.0439336039125919
7888,5565,AttDs,pretrained,train,11,0.9627903103828431,0.0415641069412231
7889,5629,AttDs,pretrained,train,11,0.9567643217742444,0.0473165772855281
7890,5693,AttDs,pretrained,train,11,0.9605368673801423,0.0437287911772728
7891,5757,AttDs,pretrained,train,11,0.9577302001416684,0.0464219897985458
7892,5821,AttDs,pretrained,train,11,0.9579804576933384,0.0463157035410404
7893,5885,AttDs,pretrained,train,11,0.9577091410756112,0.0466168597340583
7894,5949,AttDs,pretrained,train,11,0.9636066779494286,0.0407694280147552
7895,6013,AttDs,pretrained,train,11,0.955638661980629,0.0485473722219467
7896,6077,AttDs,pretrained,train,11,0.9584487788379193,0.0456856302917003
7897,6141,AttDs,pretrained,train,11,0.9557374864816666,0.0482433214783668
7898,6205,AttDs,pretrained,train,11,0.9526457339525223,0.0514236949384212
7899,6269,AttDs,pretrained,train,11,0.9610978588461876,0.0432214215397834
7900,6333,AttDs,pretrained,train,11,0.95855762809515,0.0454737357795238
